Store,Item,Allocation
605,Glue,0
605,Keyboard,0
605,King Crab,0
605,Milk,0
605,Mouse,0
605,Nails,0
605,Noodles,0
605,Paint,0
605,Phone Charger,0
605,Power Cord,0
605,Shrimp,0
605,Steak,0
605,Tape,0
606,Bracket,0
606,Brush,0
606,Cereal,0
606,Ear Buds,0
606,Eggs,0
606,Glue,0
606,Keyboard,0
606,King Crab,0
606,Milk,0
606,Mouse,0
606,Nails,0
606,Noodles,0
606,Paint,0
606,Phone Charger,0
606,Power Cord,0
606,Shrimp,3
606,Steak,0
606,Tape,0
607,Bracket,0
607,Brush,0
607,Cereal,0
607,Ear Buds,0
607,Eggs,0
607,Glue,0
607,Keyboard,0
607,King Crab,0
607,Milk,0
607,Mouse,0
607,Nails,0
607,Noodles,0
607,Paint,0
607,Phone Charger,0
607,Power Cord,0
607,Shrimp,0
607,Steak,0
607,Tape,0
608,Bracket,0
608,Brush,0
608,Cereal,0
608,Ear Buds,0
608,Eggs,0
608,Glue,0
608,Keyboard,0
608,King Crab,0
608,Milk,0
608,Mouse,0
608,Nails,0
608,Noodles,0
608,Paint,0
608,Phone Charger,0
608,Power Cord,0
608,Shrimp,3
608,Steak,0
608,Tape,0
609,Bracket,0
609,Brush,0
609,Cereal,6
609,Ear Buds,12
609,Eggs,3
609,Glue,0
609,Keyboard,3
609,King Crab,0
609,Milk,6
609,Mouse,3
609,Nails,0
609,Noodles,9
609,Paint,0
609,Phone Charger,9
609,Power Cord,3
609,Shrimp,3
609,Steak,3
609,Tape,6
610,Bracket,0
610,Brush,0
610,Cereal,0
610,Ear Buds,3
610,Eggs,12
610,Glue,0
610,Keyboard,0
610,King Crab,0
610,Milk,0
610,Mouse,0
610,Nails,0
610,Noodles,3
610,Paint,0
610,Phone Charger,0
610,Power Cord,0
610,Shrimp,3
610,Steak,0
610,Tape,0
611,Bracket,3
611,Brush,0
611,Cereal,0
611,Ear Buds,9
611,Eggs,0
611,Glue,0
611,Keyboard,12
611,King Crab,3
611,Milk,3
611,Mouse,9
611,Nails,0
611,Noodles,3
611,Paint,3
611,Phone Charger,6
611,Power Cord,0
611,Shrimp,0
611,Steak,6
611,Tape,0
612,Bracket,0
612,Brush,0
612,Cereal,0
612,Ear Buds,0
612,Eggs,3
612,Glue,0
612,Keyboard,0
612,King Crab,0
612,Milk,0
612,Mouse,0
612,Nails,0
612,Noodles,0
612,Paint,0
612,Phone Charger,0
612,Power Cord,0
612,Shrimp,0
612,Steak,0
612,Tape,0
613,Bracket,0
613,Brush,0
613,Cereal,0
613,Ear Buds,0
613,Eggs,0
613,Glue,3
613,Keyboard,0
613,King Crab,3
613,Milk,0
613,Mouse,3
613,Nails,0
613,Noodles,0
613,Paint,0
613,Phone Charger,0
613,Power Cord,0
613,Shrimp,3
613,Steak,0
613,Tape,0
614,Bracket,0
614,Brush,0
614,Cereal,3
614,Ear Buds,6
614,Eggs,0
614,Glue,0
614,Keyboard,3
614,King Crab,3
614,Milk,0
614,Mouse,0
614,Nails,0
614,Noodles,0
614,Paint,0
614,Phone Charger,0
614,Power Cord,0
614,Shrimp,6
614,Steak,0
614,Tape,3
615,Bracket,0
615,Brush,0
615,Cereal,0
615,Ear Buds,0
615,Eggs,0
615,Glue,0
615,Keyboard,0
615,King Crab,0
615,Milk,0
615,Mouse,0
615,Nails,0
615,Noodles,0
615,Paint,0
615,Phone Charger,0
615,Power Cord,0
615,Shrimp,0
615,Steak,0
615,Tape,0
616,Bracket,0
616,Brush,0
616,Cereal,0
616,Ear Buds,0
616,Eggs,0
616,Glue,0
616,Keyboard,0
616,King Crab,0
616,Milk,0
616,Mouse,0
616,Nails,0
616,Noodles,0
616,Paint,0
616,Phone Charger,0
616,Power Cord,0
616,Shrimp,0
616,Steak,0
616,Tape,0
617,Bracket,0
617,Brush,0
617,Cereal,0
617,Ear Buds,0
617,Eggs,0
617,Glue,0
617,Keyboard,0
617,King Crab,0
617,Milk,0
617,Mouse,0
617,Nails,0
617,Noodles,0
617,Paint,0
617,Phone Charger,0
617,Power Cord,0
617,Shrimp,0
617,Steak,0
617,Tape,0
618,Bracket,0
618,Brush,0
618,Cereal,0
618,Ear Buds,0
618,Eggs,0
618,Glue,0
618,Keyboard,3
618,King Crab,0
618,Milk,0
618,Mouse,0
618,Nails,0
618,Noodles,0
618,Paint,0
618,Phone Charger,0
618,Power Cord,0
618,Shrimp,0
618,Steak,0
618,Tape,0
619,Bracket,0
619,Brush,0
619,Cereal,0
619,Ear Buds,0
619,Eggs,0
619,Glue,0
619,Keyboard,0
619,King Crab,0
619,Milk,0
619,Mouse,0
619,Nails,0
619,Noodles,0
619,Paint,0
619,Phone Charger,0
619,Power Cord,0
619,Shrimp,0
619,Steak,0
619,Tape,0
620,Bracket,0
620,Brush,9
620,Cereal,0
620,Ear Buds,0
620,Eggs,0
620,Glue,0
620,Keyboard,0
620,King Crab,0
620,Milk,0
620,Mouse,0
620,Nails,0
620,Noodles,0
620,Paint,0
620,Phone Charger,0
620,Power Cord,0
620,Shrimp,0
620,Steak,0
620,Tape,0
621,Bracket,0
621,Brush,0
621,Cereal,0
621,Ear Buds,0
621,Eggs,0
621,Glue,0
621,Keyboard,0
621,King Crab,0
621,Milk,0
621,Mouse,0
621,Nails,0
621,Noodles,0
621,Paint,0
621,Phone Charger,0
621,Power Cord,0
621,Shrimp,0
621,Steak,0
621,Tape,0
622,Bracket,0
622,Brush,0
622,Cereal,0
622,Ear Buds,0
622,Eggs,0
622,Glue,0
622,Keyboard,0
622,King Crab,0
622,Milk,0
622,Mouse,0
622,Nails,0
622,Noodles,0
622,Paint,0
622,Phone Charger,0
622,Power Cord,0
622,Shrimp,0
622,Steak,0
622,Tape,0
623,Bracket,0
623,Brush,0
623,Cereal,0
623,Ear Buds,3
623,Eggs,0
623,Glue,0
623,Keyboard,3
623,King Crab,3
623,Milk,0
623,Mouse,0
623,Nails,0
623,Noodles,0
623,Paint,0
623,Phone Charger,3
623,Power Cord,0
623,Shrimp,0
623,Steak,0
623,Tape,0
624,Bracket,0
624,Brush,0
624,Cereal,0
624,Ear Buds,3
624,Eggs,0
624,Glue,0
624,Keyboard,3
624,King Crab,0
624,Milk,0
624,Mouse,0
624,Nails,0
624,Noodles,0
624,Paint,0
624,Phone Charger,0
624,Power Cord,0
624,Shrimp,3
624,Steak,0
624,Tape,0
625,Bracket,0
625,Brush,0
625,Cereal,0
625,Ear Buds,6
625,Eggs,0
625,Glue,0
625,Keyboard,9
625,King Crab,0
625,Milk,0
625,Mouse,18
625,Nails,0
625,Noodles,0
625,Paint,0
625,Phone Charger,3
625,Power Cord,0
625,Shrimp,0
625,Steak,0
625,Tape,0
626,Bracket,0
626,Brush,0
626,Cereal,0
626,Ear Buds,9
626,Eggs,0
626,Glue,0
626,Keyboard,0
626,King Crab,0
626,Milk,0
626,Mouse,9
626,Nails,0
626,Noodles,6
626,Paint,3
626,Phone Charger,3
626,Power Cord,0
626,Shrimp,0
626,Steak,0
626,Tape,0
627,Bracket,0
627,Brush,9
627,Cereal,0
627,Ear Buds,21
627,Eggs,3
627,Glue,0
627,Keyboard,6
627,King Crab,0
627,Milk,0
627,Mouse,30
627,Nails,0
627,Noodles,3
627,Paint,0
627,Phone Charger,0
627,Power Cord,0
627,Shrimp,9
627,Steak,6
627,Tape,0
628,Bracket,0
628,Brush,0
628,Cereal,0
628,Ear Buds,3
628,Eggs,0
628,Glue,0
628,Keyboard,0
628,King Crab,0
628,Milk,0
628,Mouse,0
628,Nails,0
628,Noodles,6
628,Paint,0
628,Phone Charger,0
628,Power Cord,0
628,Shrimp,0
628,Steak,0
628,Tape,0
629,Bracket,3
629,Brush,0
629,Cereal,0
629,Ear Buds,0
629,Eggs,0
629,Glue,0
629,Keyboard,3
629,King Crab,0
629,Milk,0
629,Mouse,0
629,Nails,0
629,Noodles,3
629,Paint,0
629,Phone Charger,0
629,Power Cord,0
629,Shrimp,0
629,Steak,0
629,Tape,3
630,Bracket,0
630,Brush,3
630,Cereal,0
630,Ear Buds,0
630,Eggs,0
630,Glue,3
630,Keyboard,0
630,King Crab,0
630,Milk,0
630,Mouse,0
630,Nails,0
630,Noodles,0
630,Paint,0
630,Phone Charger,0
630,Power Cord,0
630,Shrimp,0
630,Steak,3
630,Tape,0
631,Bracket,0
631,Brush,0
631,Cereal,0
631,Ear Buds,0
631,Eggs,0
631,Glue,0
631,Keyboard,0
631,King Crab,0
631,Milk,0
631,Mouse,12
631,Nails,0
631,Noodles,6
631,Paint,0
631,Phone Charger,0
631,Power Cord,0
631,Shrimp,12
631,Steak,3
631,Tape,0
632,Bracket,0
632,Brush,3
632,Cereal,0
632,Ear Buds,0
632,Eggs,3
632,Glue,0
632,Keyboard,0
632,King Crab,0
632,Milk,0
632,Mouse,0
632,Nails,0
632,Noodles,0
632,Paint,0
632,Phone Charger,0
632,Power Cord,3
632,Shrimp,3
632,Steak,3
632,Tape,0
633,Bracket,0
633,Brush,0
633,Cereal,0
633,Ear Buds,0
633,Eggs,0
633,Glue,0
633,Keyboard,0
633,King Crab,0
633,Milk,0
633,Mouse,0
633,Nails,0
633,Noodles,0
633,Paint,0
633,Phone Charger,3
633,Power Cord,0
633,Shrimp,0
633,Steak,0
633,Tape,0
634,Bracket,3
634,Brush,0
634,Cereal,0
634,Ear Buds,3
634,Eggs,0
634,Glue,0
634,Keyboard,0
634,King Crab,0
634,Milk,0
634,Mouse,3
634,Nails,0
634,Noodles,0
634,Paint,0
634,Phone Charger,6
634,Power Cord,0
634,Shrimp,0
634,Steak,6
634,Tape,0
635,Bracket,0
635,Brush,0
635,Cereal,0
635,Ear Buds,0
635,Eggs,0
635,Glue,0
635,Keyboard,3
635,King Crab,0
635,Milk,0
635,Mouse,0
635,Nails,0
635,Noodles,0
635,Paint,0
635,Phone Charger,0
635,Power Cord,0
635,Shrimp,0
635,Steak,0
635,Tape,0
636,Bracket,0
636,Brush,0
636,Cereal,0
636,Ear Buds,3
636,Eggs,0
636,Glue,0
636,Keyboard,0
636,King Crab,0
636,Milk,0
636,Mouse,0
636,Nails,0
636,Noodles,0
636,Paint,0
636,Phone Charger,3
636,Power Cord,0
636,Shrimp,0
636,Steak,0
636,Tape,0
637,Bracket,0
637,Brush,0
637,Cereal,0
637,Ear Buds,3
637,Eggs,0
637,Glue,0
637,Keyboard,0
637,King Crab,0
637,Milk,0
637,Mouse,3
637,Nails,0
637,Noodles,3
637,Paint,0
637,Phone Charger,3
637,Power Cord,0
637,Shrimp,0
637,Steak,3
637,Tape,0
638,Bracket,0
638,Brush,0
638,Cereal,0
638,Ear Buds,0
638,Eggs,0
638,Glue,0
638,Keyboard,0
638,King Crab,0
638,Milk,0
638,Mouse,0
638,Nails,0
638,Noodles,0
638,Paint,0
638,Phone Charger,0
638,Power Cord,0
638,Shrimp,0
638,Steak,0
638,Tape,0
639,Bracket,0
639,Brush,3
639,Cereal,0
639,Ear Buds,0
639,Eggs,0
639,Glue,0
639,Keyboard,0
639,King Crab,0
639,Milk,0
639,Mouse,0
639,Nails,0
639,Noodles,0
639,Paint,0
639,Phone Charger,0
639,Power Cord,0
639,Shrimp,0
639,Steak,0
639,Tape,0
640,Bracket,0
640,Brush,0
640,Cereal,0
640,Ear Buds,0
640,Eggs,0
640,Glue,0
640,Keyboard,0
640,King Crab,0
640,Milk,0
640,Mouse,0
640,Nails,0
640,Noodles,0
640,Paint,3
640,Phone Charger,0
640,Power Cord,0
640,Shrimp,0
640,Steak,0
640,Tape,0
641,Bracket,0
641,Brush,3
641,Cereal,0
641,Ear Buds,0
641,Eggs,0
641,Glue,0
641,Keyboard,0
641,King Crab,0
641,Milk,0
641,Mouse,0
641,Nails,0
641,Noodles,3
641,Paint,0
641,Phone Charger,0
641,Power Cord,0
641,Shrimp,0
641,Steak,3
641,Tape,0
642,Bracket,0
642,Brush,0
642,Cereal,0
642,Ear Buds,0
642,Eggs,0
642,Glue,0
642,Keyboard,0
642,King Crab,0
642,Milk,0
642,Mouse,0
642,Nails,0
642,Noodles,0
642,Paint,0
642,Phone Charger,0
642,Power Cord,0
642,Shrimp,0
642,Steak,0
642,Tape,0
